date,source,source_label,medium,medium_label,campaign_id,campaign_name,segment,impressions,clicks,spend,conversions,total_conversion,revenue,ctr,cpc,cpa,roas,dataset
2024-10-23,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01004,Fintech Shopping UK,UK,51032,3036,6770.28,195,195,18761.36,0.059492,2.23,34.7194,2.7711,global_ads_performance
2024-10-24,tiktok_ads,TikTok,paid_search,Paid Search,GA-01122,SaaS Search UAE,UAE,34076,1363,1553.82,16,16,2219.67,0.039999,1.14,97.1138,1.4285,global_ads_performance
2024-10-24,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01302,Fintech Shopping India,India,149064,5724,7555.68,369,369,107029.4,0.0384,1.32,20.4761,14.1654,global_ads_performance
2024-10-24,google_ads,Google Ads,display,Display,GA-01412,EdTech Display Germany,Germany,164457,8321,14644.96,610,610,27104.12,0.050597,1.76,24.0081,1.8507,global_ads_performance
2024-10-24,meta_ads,Meta,display,Display,GA-01475,Healthcare Display USA,USA,171353,5534,10293.24,221,221,52725.19,0.032296,1.86,46.5757,5.1223,global_ads_performance
2024-10-24,tiktok_ads,TikTok,paid_video,Paid Video,GA-01479,EdTech Video India,India,193151,12168,13749.84,612,612,109401,0.062997,1.13,22.4671,7.9565,global_ads_performance
2024-10-25,tiktok_ads,TikTok,display,Display,GA-00198,E-commerce Display Canada,Canada,160892,9122,5838.08,590,590,170654.73,0.056696,0.64,9.8951,29.2313,global_ads_performance
2024-10-25,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00350,E-commerce Shopping India,India,107489,2515,3521,166,166,18411.15,0.023398,1.4,21.2108,5.229,global_ads_performance
2024-10-25,meta_ads,Meta,paid_video,Paid Video,GA-00718,Fintech Video UK,UK,184298,7758,12024.9,351,351,91198.92,0.042095,1.55,34.259,7.5842,global_ads_performance
2024-10-25,meta_ads,Meta,paid_video,Paid Video,GA-00730,EdTech Video Canada,Canada,138678,1802,3423.8,61,61,2147.03,0.012994,1.9,56.1279,0.6271,global_ads_performance
2024-10-25,google_ads,Google Ads,paid_video,Paid Video,GA-00997,EdTech Video Germany,Germany,22637,876,1068.72,16,16,2623.14,0.038698,1.22,66.795,2.4545,global_ads_performance
2024-10-25,google_ads,Google Ads,paid_video,Paid Video,GA-01040,EdTech Video UAE,UAE,195664,6378,16582.8,312,312,33814.66,0.032597,2.6,53.15,2.0391,global_ads_performance
2024-10-25,meta_ads,Meta,paid_shopping,Paid Shopping,GA-01105,SaaS Shopping UK,UK,55697,957,870.87,12,12,1673.31,0.017182,0.91,72.5725,1.9214,global_ads_performance
2024-10-25,google_ads,Google Ads,display,Display,GA-01134,Fintech Display Australia,Australia,158481,6053,9866.39,116,116,30091.81,0.038194,1.63,85.0551,3.0499,global_ads_performance
2024-10-26,google_ads,Google Ads,paid_search,Paid Search,GA-00107,SaaS Search UAE,UAE,51819,2497,7191.36,138,138,37600.62,0.048187,2.88,52.1113,5.2286,global_ads_performance
2024-10-26,tiktok_ads,TikTok,paid_video,Paid Video,GA-00115,EdTech Video India,India,100673,5718,6003.9,196,196,41067.13,0.056798,1.05,30.6321,6.8401,global_ads_performance
2024-10-26,meta_ads,Meta,display,Display,GA-00236,EdTech Display UK,UK,115986,1357,2008.36,79,79,8002.44,0.0117,1.48,25.4223,3.9846,global_ads_performance
2024-10-26,google_ads,Google Ads,display,Display,GA-00721,Healthcare Display Australia,Australia,180365,6114,21154.44,400,400,111623.05,0.033898,3.46,52.8861,5.2766,global_ads_performance
2024-10-26,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01345,SaaS Shopping USA,USA,189480,6290,22329.5,204,204,44620.04,0.033196,3.55,109.4583,1.9983,global_ads_performance
2024-10-26,google_ads,Google Ads,display,Display,GA-01486,Fintech Display UAE,UAE,114914,3803,10230.07,224,224,67007.76,0.033094,2.69,45.67,6.5501,global_ads_performance
2024-10-26,google_ads,Google Ads,paid_search,Paid Search,GA-01619,E-commerce Search Australia,Australia,90349,5420,16368.4,105,105,16913.07,0.05999,3.02,155.8895,1.0333,global_ads_performance
2024-10-27,tiktok_ads,TikTok,paid_search,Paid Search,GA-00194,SaaS Search Canada,Canada,111956,5911,9280.27,253,253,68395.54,0.052798,1.57,36.6809,7.37,global_ads_performance
2024-10-27,tiktok_ads,TikTok,display,Display,GA-00821,E-commerce Display India,India,72963,5618,2696.64,412,412,16464.01,0.076998,0.48,6.5452,6.1054,global_ads_performance
2024-10-27,meta_ads,Meta,display,Display,GA-00853,E-commerce Display UK,UK,100561,3781,5255.59,124,124,34626.86,0.037599,1.39,42.3838,6.5886,global_ads_performance
2024-10-27,google_ads,Google Ads,paid_video,Paid Video,GA-01034,Fintech Video UAE,UAE,75410,3039,2887.05,239,239,29467.42,0.0403,0.95,12.0797,10.2068,global_ads_performance
2024-10-27,meta_ads,Meta,paid_search,Paid Search,GA-01735,Fintech Search USA,USA,69385,2650,4505,160,160,32080.73,0.038193,1.7,28.1563,7.1211,global_ads_performance
2024-10-28,tiktok_ads,TikTok,paid_video,Paid Video,GA-00140,SaaS Video Canada,Canada,75553,3331,1465.64,203,203,33301.04,0.044088,0.44,7.2199,22.7212,global_ads_performance
2024-10-28,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00150,E-commerce Shopping Germany,Germany,115454,7227,17778.42,154,154,5144.22,0.062596,2.46,115.4443,0.2894,global_ads_performance
2024-10-28,google_ads,Google Ads,display,Display,GA-00707,Fintech Display Canada,Canada,78927,3172,10150.4,62,62,7568.63,0.040189,3.2,163.7161,0.7456,global_ads_performance
2024-10-28,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-01364,Healthcare Shopping UAE,UAE,21972,1915,2010.75,36,36,2412.15,0.087156,1.05,55.8542,1.1996,global_ads_performance
2024-10-28,tiktok_ads,TikTok,display,Display,GA-01401,E-commerce Display India,India,189933,13295,13693.85,284,284,45485.98,0.069998,1.03,48.2178,3.3216,global_ads_performance
2024-10-28,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-01519,EdTech Shopping UAE,UAE,193568,12659,15697.16,366,366,17585.84,0.065398,1.24,42.8884,1.1203,global_ads_performance
2024-10-28,google_ads,Google Ads,paid_search,Paid Search,GA-01565,E-commerce Search USA,USA,104456,6403,13510.33,440,440,111130.68,0.061299,2.11,30.7053,8.2256,global_ads_performance
2024-10-29,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00154,Fintech Shopping Germany,Germany,60077,1994,6201.34,28,28,7635.29,0.033191,3.11,221.4764,1.2312,global_ads_performance
2024-10-29,meta_ads,Meta,display,Display,GA-00597,Healthcare Display Australia,Australia,152996,3136,5613.44,82,82,6472.17,0.020497,1.79,68.4566,1.153,global_ads_performance
2024-10-29,google_ads,Google Ads,paid_video,Paid Video,GA-00763,SaaS Video UK,UK,174741,7129,15469.93,326,326,58786.78,0.040798,2.17,47.4538,3.8001,global_ads_performance
2024-10-29,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-01291,E-commerce Shopping Germany,Germany,130811,8895,2846.4,150,150,31192.02,0.067999,0.32,18.976,10.9584,global_ads_performance
2024-10-29,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01355,EdTech Shopping USA,USA,182395,8517,29383.65,517,517,27133.78,0.046695,3.45,56.8349,0.9234,global_ads_performance
2024-10-29,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01465,E-commerce Shopping Germany,Germany,46971,2437,4971.48,141,141,14817.7,0.051883,2.04,35.2587,2.9805,global_ads_performance
2024-10-29,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-01760,Healthcare Shopping UAE,UAE,71514,3354,4393.74,165,165,17363.87,0.0469,1.31,26.6287,3.952,global_ads_performance
2024-10-30,google_ads,Google Ads,paid_search,Paid Search,GA-00827,SaaS Search Australia,Australia,180590,4857,7334.07,333,333,91782.77,0.026895,1.51,22.0242,12.5146,global_ads_performance
2024-10-30,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00866,Healthcare Shopping Canada,Canada,88470,2459,2434.41,165,165,44145,0.027795,0.99,14.754,18.1338,global_ads_performance
2024-10-30,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-01127,EdTech Shopping Germany,Germany,158807,5859,3339.63,73,73,7304.51,0.036894,0.57,45.7484,2.1872,global_ads_performance
2024-10-31,tiktok_ads,TikTok,paid_search,Paid Search,GA-00398,SaaS Search UAE,UAE,174898,13029,16416.54,822,822,162206.84,0.074495,1.26,19.9715,9.8807,global_ads_performance
2024-10-31,meta_ads,Meta,paid_video,Paid Video,GA-00438,EdTech Video UAE,UAE,140453,4213,4592.17,56,56,4347.77,0.029996,1.09,82.003,0.9468,global_ads_performance
2024-10-31,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-01182,E-commerce Shopping USA,USA,17626,1113,601.02,50,50,2568.51,0.063145,0.54,12.0204,4.2736,global_ads_performance
2024-10-31,tiktok_ads,TikTok,display,Display,GA-01276,Healthcare Display USA,USA,85066,5903,7673.9,465,465,85397.14,0.069393,1.3,16.503,11.1283,global_ads_performance
2024-11-01,google_ads,Google Ads,paid_video,Paid Video,GA-00020,SaaS Video Canada,Canada,34592,1615,1857.25,116,116,4344.96,0.046687,1.15,16.0108,2.3395,global_ads_performance
2024-11-01,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-00636,SaaS Shopping UAE,UAE,139607,10289,9362.99,580,580,94107.07,0.0737,0.91,16.1431,10.051,global_ads_performance
2024-11-01,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-01531,Healthcare Shopping India,India,145225,5562,4672.08,378,378,102053.93,0.038299,0.84,12.36,21.8434,global_ads_performance
2024-11-02,meta_ads,Meta,paid_search,Paid Search,GA-00192,EdTech Search Australia,Australia,157008,5024,3617.28,379,379,73104.85,0.031998,0.72,9.5443,20.2099,global_ads_performance
2024-11-02,tiktok_ads,TikTok,paid_video,Paid Video,GA-00574,E-commerce Video Canada,Canada,92985,8024,6820.4,520,520,150774.99,0.086293,0.85,13.1162,22.1065,global_ads_performance
2024-11-02,google_ads,Google Ads,paid_video,Paid Video,GA-00860,SaaS Video Canada,Canada,7802,340,805.8,14,14,799.08,0.043579,2.37,57.5571,0.9917,global_ads_performance
2024-11-02,google_ads,Google Ads,display,Display,GA-00874,EdTech Display UK,UK,146295,3394,11573.54,195,195,49666.69,0.0232,3.41,59.3515,4.2914,global_ads_performance
2024-11-02,meta_ads,Meta,display,Display,GA-00982,EdTech Display Australia,Australia,133773,3491,6388.53,181,181,21663.32,0.026096,1.83,35.2957,3.391,global_ads_performance
2024-11-02,google_ads,Google Ads,paid_search,Paid Search,GA-01703,Healthcare Search India,India,26259,669,943.29,22,22,2731.41,0.025477,1.41,42.8768,2.8956,global_ads_performance
2024-11-03,google_ads,Google Ads,paid_video,Paid Video,GA-00321,Fintech Video USA,USA,198604,8162,25302.2,584,584,25281.15,0.041097,3.1,43.3257,0.9992,global_ads_performance
2024-11-03,google_ads,Google Ads,display,Display,GA-00517,EdTech Display Canada,Canada,70226,4037,8719.92,240,240,68153.47,0.057486,2.16,36.333,7.8158,global_ads_performance
2024-11-03,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00772,SaaS Shopping India,India,39723,1116,1060.2,14,14,582.59,0.028095,0.95,75.7286,0.5495,global_ads_performance
2024-11-03,tiktok_ads,TikTok,paid_video,Paid Video,GA-00891,SaaS Video Australia,Australia,184745,12451,20793.17,404,404,23357.33,0.067396,1.67,51.4682,1.1233,global_ads_performance
2024-11-03,meta_ads,Meta,paid_search,Paid Search,GA-01088,SaaS Search Canada,Canada,128355,1758,3269.88,122,122,6205.33,0.013696,1.86,26.8023,1.8977,global_ads_performance
2024-11-03,google_ads,Google Ads,paid_search,Paid Search,GA-01202,EdTech Search Canada,Canada,13614,744,2209.68,54,54,11111.12,0.05465,2.97,40.92,5.0284,global_ads_performance
2024-11-04,google_ads,Google Ads,paid_video,Paid Video,GA-00365,EdTech Video Australia,Australia,149233,3686,3686,250,250,16524.46,0.0247,1,14.744,4.483,global_ads_performance
2024-11-04,google_ads,Google Ads,display,Display,GA-00424,Fintech Display Germany,Germany,146779,5019,11142.18,349,349,91145.36,0.034194,2.22,31.926,8.1802,global_ads_performance
2024-11-04,google_ads,Google Ads,paid_search,Paid Search,GA-00462,EdTech Search UAE,UAE,93720,2661,4523.7,104,104,18904.07,0.028393,1.7,43.4971,4.1789,global_ads_performance
2024-11-04,tiktok_ads,TikTok,display,Display,GA-00596,Fintech Display UAE,UAE,46190,3030,1272.6,183,183,38945.83,0.065599,0.42,6.9541,30.6034,global_ads_performance
2024-11-04,google_ads,Google Ads,display,Display,GA-00931,EdTech Display India,India,158441,3976,10814.72,300,300,51868.85,0.025095,2.72,36.0491,4.7961,global_ads_performance
2024-11-04,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01386,Fintech Shopping India,India,70107,4045,11002.4,203,203,22267.98,0.057698,2.72,54.199,2.0239,global_ads_performance
2024-11-04,meta_ads,Meta,display,Display,GA-01587,EdTech Display India,India,177443,4400,9548,231,231,43094.26,0.024797,2.17,41.3333,4.5134,global_ads_performance
2024-11-04,google_ads,Google Ads,display,Display,GA-01608,SaaS Display Australia,Australia,91861,2535,3143.4,137,137,8299.82,0.027596,1.24,22.9445,2.6404,global_ads_performance
2024-11-05,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00223,Healthcare Shopping Canada,Canada,36707,943,1235.33,21,21,4396.12,0.02569,1.31,58.8252,3.5587,global_ads_performance
2024-11-05,meta_ads,Meta,display,Display,GA-00270,Healthcare Display Australia,Australia,188804,5267,11060.7,64,64,10138.3,0.027897,2.1,172.8234,0.9166,global_ads_performance
2024-11-05,meta_ads,Meta,paid_video,Paid Video,GA-01381,Healthcare Video Germany,Germany,178013,1886,2150.04,83,83,22320.49,0.010595,1.14,25.9041,10.3814,global_ads_performance
2024-11-06,google_ads,Google Ads,display,Display,GA-00560,EdTech Display India,India,14884,541,1758.25,43,43,4123.58,0.036348,3.25,40.8895,2.3453,global_ads_performance
2024-11-06,meta_ads,Meta,paid_shopping,Paid Shopping,GA-01050,EdTech Shopping Germany,Germany,149654,6689,8628.81,262,262,10578.46,0.044696,1.29,32.9344,1.2259,global_ads_performance
2024-11-07,tiktok_ads,TikTok,display,Display,GA-01097,Healthcare Display UK,UK,187199,12036,16007.88,946,946,165825.37,0.064295,1.33,16.9216,10.359,global_ads_performance
2024-11-07,meta_ads,Meta,paid_video,Paid Video,GA-01410,SaaS Video Australia,Australia,107299,2585,3412.2,110,110,23820.26,0.024092,1.32,31.02,6.9809,global_ads_performance
2024-11-08,google_ads,Google Ads,paid_video,Paid Video,GA-00189,Fintech Video UAE,UAE,31672,877,631.44,16,16,2266.94,0.02769,0.72,39.465,3.5901,global_ads_performance
2024-11-08,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00226,Fintech Shopping India,India,32518,1258,3031.78,12,12,2688.72,0.038686,2.41,252.6483,0.8868,global_ads_performance
2024-11-08,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00232,EdTech Shopping Germany,Germany,81848,1694,2185.26,58,58,7573.87,0.020697,1.29,37.6769,3.4659,global_ads_performance
2024-11-08,tiktok_ads,TikTok,paid_search,Paid Search,GA-00258,EdTech Search India,India,36027,2770,2991.6,205,205,16618.85,0.076887,1.08,14.5932,5.5552,global_ads_performance
2024-11-08,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00695,SaaS Shopping UK,UK,34605,809,1423.84,40,40,5146.88,0.023378,1.76,35.596,3.6148,global_ads_performance
2024-11-08,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00711,Healthcare Shopping Australia,Australia,186949,3140,1884,186,186,30294.1,0.016796,0.6,10.129,16.0797,global_ads_performance
2024-11-08,meta_ads,Meta,display,Display,GA-00999,Fintech Display UAE,UAE,181950,2401,1608.67,168,168,30028.61,0.013196,0.67,9.5754,18.6667,global_ads_performance
2024-11-08,google_ads,Google Ads,display,Display,GA-01288,EdTech Display Germany,Germany,199164,6671,21280.49,118,118,27461.46,0.033495,3.19,180.3431,1.2905,global_ads_performance
2024-11-08,meta_ads,Meta,paid_video,Paid Video,GA-01363,EdTech Video Australia,Australia,162889,4658,5170.38,332,332,57094.6,0.028596,1.11,15.5734,11.0426,global_ads_performance
2024-11-09,tiktok_ads,TikTok,paid_search,Paid Search,GA-00124,SaaS Search Australia,Australia,141614,10677,3736.95,305,305,62355.52,0.075395,0.35,12.2523,16.6862,global_ads_performance
2024-11-09,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00234,E-commerce Shopping UK,UK,170732,7700,6237,434,434,53677.08,0.0451,0.81,14.371,8.6062,global_ads_performance
2024-11-09,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00915,EdTech Shopping UAE,UAE,8487,271,246.61,14,14,4179.96,0.031931,0.91,17.615,16.9497,global_ads_performance
2024-11-09,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01118,SaaS Shopping Germany,Germany,30852,684,1087.56,11,11,2813.84,0.02217,1.59,98.8691,2.5873,global_ads_performance
2024-11-09,google_ads,Google Ads,paid_video,Paid Video,GA-01358,E-commerce Video UAE,UAE,27612,963,3177.9,75,75,12575.02,0.034876,3.3,42.372,3.957,global_ads_performance
2024-11-09,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01404,EdTech Shopping USA,USA,52083,2781,7341.84,160,160,39686.47,0.053396,2.64,45.8865,5.4055,global_ads_performance
2024-11-09,google_ads,Google Ads,paid_search,Paid Search,GA-01713,Fintech Search Australia,Australia,112549,6640,24368.8,374,374,21696.69,0.058997,3.67,65.1572,0.8903,global_ads_performance
2024-11-09,meta_ads,Meta,paid_video,Paid Video,GA-01739,EdTech Video USA,USA,172812,2972,2942.28,178,178,47180.83,0.017198,0.99,16.5297,16.0355,global_ads_performance
2024-11-10,google_ads,Google Ads,display,Display,GA-00430,SaaS Display Australia,Australia,124774,3481,4212.01,113,113,4447.19,0.027898,1.21,37.2744,1.0558,global_ads_performance
2024-11-10,google_ads,Google Ads,paid_search,Paid Search,GA-00634,E-commerce Search Germany,Germany,34764,1251,1038.33,83,83,3361.16,0.035986,0.83,12.51,3.2371,global_ads_performance
2024-11-10,meta_ads,Meta,paid_search,Paid Search,GA-01028,E-commerce Search USA,USA,21679,448,398.72,31,31,3556.66,0.020665,0.89,12.8619,8.9202,global_ads_performance
2024-11-10,google_ads,Google Ads,paid_search,Paid Search,GA-01248,Healthcare Search USA,USA,77968,3001,8552.85,193,193,31448.71,0.03849,2.85,44.3153,3.677,global_ads_performance
2024-11-11,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-00752,EdTech Shopping India,India,184969,15407,20645.38,352,352,52669.94,0.083295,1.34,58.6516,2.5512,global_ads_performance
2024-11-11,meta_ads,Meta,paid_video,Paid Video,GA-01346,Fintech Video UK,UK,112518,1597,1724.76,105,105,25379.08,0.014193,1.08,16.4263,14.7146,global_ads_performance
2024-11-11,tiktok_ads,TikTok,paid_video,Paid Video,GA-01664,Healthcare Video USA,USA,137895,5901,7907.34,379,379,86835.97,0.042793,1.34,20.8637,10.9817,global_ads_performance
2024-11-11,google_ads,Google Ads,paid_video,Paid Video,GA-01778,Healthcare Video UAE,UAE,90096,4784,15165.28,310,310,81015.37,0.053099,3.17,48.9203,5.3422,global_ads_performance
2024-11-12,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-00034,Healthcare Shopping UAE,UAE,133148,9120,4560,279,279,83385.98,0.068495,0.5,16.3441,18.2864,global_ads_performance
2024-11-12,meta_ads,Meta,paid_video,Paid Video,GA-00478,EdTech Video Germany,Germany,27419,1192,2181.36,38,38,5935.39,0.043474,1.83,57.4042,2.721,global_ads_performance
2024-11-12,google_ads,Google Ads,paid_video,Paid Video,GA-00832,EdTech Video Germany,Germany,57335,1869,5139.75,133,133,11136.73,0.032598,2.75,38.6447,2.1668,global_ads_performance
2024-11-12,meta_ads,Meta,display,Display,GA-01710,Healthcare Display UAE,UAE,54031,2215,3676.9,157,157,22778.62,0.040995,1.66,23.4197,6.1951,global_ads_performance
2024-11-13,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00010,Fintech Shopping USA,USA,8748,362,438.02,10,10,966.57,0.041381,1.21,43.802,2.2067,global_ads_performance
2024-11-13,google_ads,Google Ads,paid_search,Paid Search,GA-00023,SaaS Search UAE,UAE,188062,8143,14657.4,614,614,124232.5,0.0433,1.8,23.872,8.4758,global_ads_performance
2024-11-13,google_ads,Google Ads,display,Display,GA-00491,E-commerce Display UAE,UAE,92502,2960,6097.6,201,201,47885.36,0.031999,2.06,30.3363,7.8531,global_ads_performance
2024-11-13,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-00630,SaaS Shopping Germany,Germany,113886,4965,6653.1,141,141,24007.44,0.043596,1.34,47.1851,3.6085,global_ads_performance
2024-11-13,google_ads,Google Ads,paid_video,Paid Video,GA-00956,EdTech Video Canada,Canada,179877,4317,10965.18,215,215,13004.03,0.024,2.54,51.0008,1.1859,global_ads_performance
2024-11-13,google_ads,Google Ads,paid_search,Paid Search,GA-01316,Healthcare Search USA,USA,84517,1664,3993.6,91,91,21828,0.019688,2.4,43.8857,5.4657,global_ads_performance
2024-11-13,tiktok_ads,TikTok,paid_video,Paid Video,GA-01547,Fintech Video India,India,195722,12624,25374.24,755,755,129016.77,0.0645,2.01,33.6083,5.0846,global_ads_performance
2024-11-13,tiktok_ads,TikTok,paid_video,Paid Video,GA-01591,Healthcare Video UK,UK,72145,3058,2354.66,78,78,7543.67,0.042387,0.77,30.1879,3.2037,global_ads_performance
2024-11-13,meta_ads,Meta,display,Display,GA-01646,SaaS Display India,India,137602,2641,1558.19,179,179,52473.54,0.019193,0.59,8.705,33.676,global_ads_performance
2024-11-13,google_ads,Google Ads,display,Display,GA-01759,E-commerce Display Australia,Australia,17299,479,929.26,30,30,3163.73,0.027689,1.94,30.9753,3.4046,global_ads_performance
2024-11-14,meta_ads,Meta,paid_video,Paid Video,GA-00483,E-commerce Video India,India,129746,4891,8852.71,117,117,26101.17,0.037697,1.81,75.6642,2.9484,global_ads_performance
2024-11-14,google_ads,Google Ads,display,Display,GA-01053,Healthcare Display India,India,30757,1202,3918.52,60,60,5647,0.039081,3.26,65.3087,1.4411,global_ads_performance
2024-11-15,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-00229,E-commerce Shopping UAE,UAE,98500,5614,3424.54,220,220,7676.57,0.056995,0.61,15.5661,2.2416,global_ads_performance
2024-11-15,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00942,SaaS Shopping Canada,Canada,141436,3026,5567.84,108,108,24540.41,0.021395,1.84,51.5541,4.4075,global_ads_performance
2024-11-16,meta_ads,Meta,display,Display,GA-00032,Fintech Display UAE,UAE,193926,5837,5837,193,193,28429.29,0.030099,1,30.2435,4.8705,global_ads_performance
2024-11-16,meta_ads,Meta,paid_search,Paid Search,GA-00720,Fintech Search UK,UK,151539,3455,7082.75,135,135,4666.78,0.022799,2.05,52.4648,0.6589,global_ads_performance
2024-11-16,meta_ads,Meta,paid_video,Paid Video,GA-01026,EdTech Video UK,UK,55333,852,894.6,66,66,12295.52,0.015398,1.05,13.5545,13.7442,global_ads_performance
2024-11-16,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01113,SaaS Shopping Germany,Germany,119132,3466,7590.54,261,261,30598.06,0.029094,2.19,29.0825,4.0311,global_ads_performance
2024-11-16,meta_ads,Meta,paid_search,Paid Search,GA-01119,Healthcare Search Germany,Germany,87565,3213,7068.6,106,106,13715.98,0.036693,2.2,66.6849,1.9404,global_ads_performance
2024-11-16,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-01213,Fintech Shopping UK,UK,66262,3790,4055.3,150,150,24443.12,0.057197,1.07,27.0353,6.0275,global_ads_performance
2024-11-16,tiktok_ads,TikTok,display,Display,GA-01362,EdTech Display UK,UK,13255,709,935.88,37,37,11059.11,0.053489,1.32,25.2941,11.8168,global_ads_performance
2024-11-17,google_ads,Google Ads,paid_search,Paid Search,GA-00896,EdTech Search UK,UK,115282,4876,18333.76,77,77,2427.15,0.042296,3.76,238.1008,0.1324,global_ads_performance
2024-11-17,tiktok_ads,TikTok,paid_search,Paid Search,GA-00970,EdTech Search USA,USA,105726,8542,11958.8,662,662,104498.78,0.080794,1.4,18.0647,8.7382,global_ads_performance
2024-11-17,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01031,Fintech Shopping Australia,Australia,46745,2140,7361.6,38,38,5289.97,0.04578,3.44,193.7263,0.7186,global_ads_performance
2024-11-17,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-01187,Healthcare Shopping Germany,Germany,56069,2949,2506.65,150,150,29064.28,0.052596,0.85,16.711,11.5949,global_ads_performance
2024-11-17,google_ads,Google Ads,display,Display,GA-01413,E-commerce Display India,India,105477,6391,11759.44,116,116,17001.07,0.060591,1.84,101.3745,1.4457,global_ads_performance
2024-11-17,meta_ads,Meta,paid_search,Paid Search,GA-01471,SaaS Search Canada,Canada,45664,516,861.72,34,34,7132.56,0.0113,1.67,25.3447,8.2771,global_ads_performance
2024-11-17,meta_ads,Meta,paid_shopping,Paid Shopping,GA-01705,Healthcare Shopping UAE,UAE,170910,3315,1657.5,167,167,41334.16,0.019396,0.5,9.9251,24.9377,global_ads_performance
2024-11-19,google_ads,Google Ads,paid_video,Paid Video,GA-00108,Fintech Video Australia,Australia,173722,3821,5884.34,201,201,44895.5,0.021995,1.54,29.2753,7.6297,global_ads_performance
2024-11-19,google_ads,Google Ads,paid_search,Paid Search,GA-00159,E-commerce Search UAE,UAE,96170,5145,10907.4,268,268,72622.99,0.053499,2.12,40.6993,6.6581,global_ads_performance
2024-11-19,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-00561,Healthcare Shopping Germany,Germany,47623,1695,3135.75,36,36,9884.86,0.035592,1.85,87.1042,3.1523,global_ads_performance
2024-11-19,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00573,Healthcare Shopping Canada,Canada,19588,434,768.18,5,5,560.03,0.022156,1.77,153.636,0.729,global_ads_performance
2024-11-20,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00616,E-commerce Shopping Germany,Germany,165322,4529,7835.17,167,167,38358.92,0.027395,1.73,46.9172,4.8957,global_ads_performance
2024-11-20,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-00947,Fintech Shopping Canada,Canada,18181,1179,754.56,24,24,4581.7,0.064848,0.64,31.44,6.072,global_ads_performance
2024-11-20,meta_ads,Meta,paid_search,Paid Search,GA-01787,Healthcare Search Canada,Canada,84654,2937,5404.08,104,104,30747.28,0.034694,1.84,51.9623,5.6896,global_ads_performance
2024-11-21,google_ads,Google Ads,display,Display,GA-00436,EdTech Display India,India,150778,2985,4149.15,59,59,16435.61,0.019797,1.39,70.3246,3.9612,global_ads_performance
2024-11-21,tiktok_ads,TikTok,paid_search,Paid Search,GA-00638,EdTech Search Australia,Australia,181833,10018,4808.64,686,686,153650.81,0.055095,0.48,7.0097,31.9531,global_ads_performance
2024-11-21,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00653,E-commerce Shopping Australia,Australia,78551,2411,8149.18,92,92,8262.09,0.030693,3.38,88.578,1.0139,global_ads_performance
2024-11-21,meta_ads,Meta,paid_shopping,Paid Shopping,GA-01037,Fintech Shopping Australia,Australia,52743,1207,2329.51,90,90,11281.65,0.022885,1.93,25.8834,4.8429,global_ads_performance
2024-11-22,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-00179,SaaS Shopping USA,USA,146958,7494,12589.92,538,538,117826.98,0.050994,1.68,23.4013,9.3588,global_ads_performance
